time,open,high,low,close,ema25,ema50,MA200,MA50,MA200,MA50,Volume,RSI,RSI-based MA,Upper Bollinger Band,Histogram,MACD,Signal,EPS Estimate FQ,EPS Estimate FY,Revenue Estimate FQ,Revenue Estimate FY
1766154600,124.041,126.547,122.788,125.294,121.535,119.029,112.764,119.029,112.764,119.029,2433859,39.501,50,,0.935,-1.542,3.448,2.6,6,18000000000,105000000000
1766413800,125.273,127.804,124.008,126.538,122.742,120.211,113.884,120.211,113.884,120.211,1096105,47.619,50,,-0.604,-3.469,-3.207,2.6,6,18000000000,105000000000
1766500200,123.195,125.684,121.951,124.44,120.706,118.218,111.996,118.218,111.996,118.218,1171146,36.969,50,,-0.991,0.384,1.201,2.6,6,18000000000,105000000000
1766586600,121.572,124.028,120.344,122.8,119.116,116.66,110.52,116.66,110.52,116.66,4512840,46.902,50,,0.63,-2.427,0.191,2.6,6,18000000000,105000000000
1766673000,124.036,126.542,122.783,125.289,121.53,119.024,112.76,119.024,112.76,119.024,1792126,63.536,50,,0.21,2.15,-0.895,2.6,6,18000000000,105000000000
1766759400,124.219,126.729,122.964,125.474,121.71,119.2,112.927,119.2,112.927,119.2,2140300,47.707,50,,0.13,-4.761,-0.275,2.6,6,18000000000,105000000000
1767018600,125.552,128.089,124.284,126.82,123.016,120.479,114.138,120.479,114.138,120.479,2758867,36.48,50,,-0.139,3.353,0.088,2.6,6,18000000000,105000000000
1767105000,125.719,128.259,124.449,126.989,123.179,120.639,114.29,120.639,114.29,120.639,3113006,54.919,50,,-0.466,-0.87,-0.187,2.6,6,18000000000,105000000000
1767191400,128.263,130.854,126.967,129.558,125.671,123.08,116.602,123.08,116.602,123.08,4926722,58.305,50,,0.74,0.515,-2.136,2.6,6,18000000000,105000000000
1767277800,127.63,130.209,126.341,128.92,125.052,122.474,116.028,122.474,116.028,122.474,3284659,62.479,50,,0.433,0.311,-2.353,2.6,6,18000000000,105000000000
1767364200,129.646,132.265,128.337,130.956,127.027,124.408,117.86,124.408,117.86,124.408,1303996,40.532,50,,0.753,-3.395,4.963,2.6,6,18000000000,105000000000
1767623400,131.413,134.068,130.086,132.741,128.759,126.104,119.467,126.104,119.467,126.104,2058488,49.626,50,,-0.681,-0.165,-2.804,2.6,6,18000000000,105000000000
1767709800,129.408,132.023,128.101,130.716,126.794,124.18,117.644,124.18,117.644,124.18,1238175,36.903,50,,-0.81,0.492,1.548,2.6,6,18000000000,105000000000
1767796200,131.089,133.737,129.764,132.413,128.44,125.792,119.171,125.792,119.171,125.792,1242842,40.858,50,,0.059,3.892,1.416,2.6,6,18000000000,105000000000
1767882600,130.426,133.06,129.108,131.743,127.791,125.156,118.569,125.156,118.569,125.156,2836400,34.421,50,,0.797,3.735,4.364,2.6,6,18000000000,105000000000
1767969000,129.948,132.574,128.636,131.261,127.323,124.698,118.135,124.698,118.135,124.698,1346519,39.169,50,,0.451,0.61,4.899,2.6,6,18000000000,105000000000
1768228200,129.704,132.324,128.394,131.014,127.083,124.463,117.912,124.463,117.912,124.463,4795984,59.123,50,,-0.128,-2.335,-3.491,2.6,6,18000000000,105000000000
1768314600,127.397,129.971,126.111,128.684,124.824,122.25,115.816,122.25,115.816,122.25,2475045,68.691,50,,-0.865,0.93,4.731,2.6,6,18000000000,105000000000
1768401000,127.931,130.515,126.639,129.223,125.347,122.762,116.301,122.762,116.301,122.762,1742852,35.812,50,,0.439,3.413,-3.854,2.6,6,18000000000,105000000000
1768487400,126.47,129.025,125.193,127.748,123.915,121.36,114.973,121.36,114.973,121.36,4970603,58.179,50,,-0.283,0.274,1.263,2.6,6,18000000000,105000000000
1768573800,124.799,127.32,123.538,126.06,122.278,119.757,113.454,119.757,113.454,119.757,1852744,41.962,50,,0.699,-3.617,-1.0,2.6,6,18000000000,105000000000
1768833000,124.867,127.389,123.606,126.128,122.344,119.822,113.515,119.822,113.515,119.822,3952448,61.203,50,,0.064,-4.756,-2.512,2.6,6,18000000000,105000000000
1768919400,123.489,125.984,122.242,124.736,120.994,118.5,112.263,118.5,112.263,118.5,2661820,47.747,50,,0.178,-0.739,3.593,2.6,6,18000000000,105000000000
1769005800,125.82,128.362,124.549,127.091,123.278,120.736,114.382,120.736,114.382,120.736,4776289,43.627,50,,0.184,-4.452,-3.608,2.6,6,18000000000,105000000000
1769092200,127.783,130.365,126.492,129.074,125.202,122.62,116.166,122.62,116.166,122.62,4115759,48.797,50,,-0.648,-4.918,-4.759,2.6,6,18000000000,105000000000
1769178600,126.722,129.283,125.442,128.002,124.162,121.602,115.202,121.602,115.202,121.602,4021174,48.423,50,,0.427,0.112,1.982,2.6,6,18000000000,105000000000
1769437800,128.765,131.366,127.464,130.066,126.164,123.562,117.059,123.562,117.059,123.562,3857722,40.561,50,,-0.231,-3.946,-1.047,2.6,6,18000000000,105000000000
1769524200,127.495,130.071,126.207,128.783,124.92,122.344,115.905,122.344,115.905,122.344,4047688,59.364,50,,-0.731,1.037,1.294,2.6,6,18000000000,105000000000
1769610600,126.973,129.538,125.69,128.255,124.407,121.842,115.43,121.842,115.43,121.842,1236383,41.616,50,,0.542,3.642,4.058,2.6,6,18000000000,105000000000
1769697000,128.137,130.725,126.842,129.431,125.548,122.959,116.488,122.959,116.488,122.959,2841790,42.688,50,,-0.98,0.326,4.197,2.6,6,18000000000,105000000000
1769783400,129.497,132.114,128.189,130.806,126.881,124.265,117.725,124.265,117.725,124.265,2644314,57.774,50,,0.518,-4.488,3.13,2.6,6,18000000000,105000000000
1770042600,129.337,131.95,128.03,130.643,126.724,124.111,117.579,124.111,117.579,124.111,3879268,57.612,50,,-0.805,-0.938,-3.767,2.6,6,18000000000,105000000000
1770129000,129.822,132.444,128.51,131.133,127.199,124.576,118.02,124.576,118.02,124.576,4695409,30.7,50,,0.83,2.751,0.956,2.6,6,18000000000,105000000000
1770215400,131.381,134.035,130.054,132.708,128.727,126.073,119.438,126.073,119.438,126.073,2460619,37.023,50,,0.469,-3.568,4.4,2.6,6,18000000000,105000000000
1770301800,130.329,132.962,129.013,131.646,127.696,125.063,118.481,125.063,118.481,125.063,3940850,54.504,50,,0.648,-3.338,0.703,2.6,6,18000000000,105000000000
1770388200,131.681,134.341,130.35,133.011,129.02,126.36,119.71,126.36,119.71,126.36,3444331,62.437,50,,0.191,2.412,-4.651,2.6,6,18000000000,105000000000
1770647400,133.924,136.63,132.571,135.277,131.219,128.513,121.749,128.513,121.749,128.513,3261106,67.61,50,,-0.176,-3.535,-3.296,2.6,6,18000000000,105000000000
1770733800,133.457,136.153,132.109,134.805,130.761,128.065,121.324,128.065,121.324,128.065,4883737,66.597,50,,0.799,1.632,0.033,2.6,6,18000000000,105000000000
1770820200,134.388,137.103,133.031,135.746,131.673,128.958,122.171,128.958,122.171,128.958,3538282,53.533,50,,0.232,-2.395,-0.108,2.6,6,18000000000,105000000000
1770906600,131.89,134.554,130.557,133.222,129.225,126.561,119.9,126.561,119.9,126.561,3626746,59.573,50,,-0.681,1.336,-2.312,2.6,6,18000000000,105000000000
1770993000,130.771,133.412,129.45,132.092,128.129,125.487,118.882,125.487,118.882,125.487,2071428,68.62,50,,0.941,3.335,4.238,2.6,6,18000000000,105000000000
1771252200,132.779,135.461,131.438,134.12,130.097,127.414,120.708,127.414,120.708,127.414,2962771,67.868,50,,-0.068,2.825,-4.585,2.6,6,18000000000,105000000000
1771338600,130.569,133.207,129.25,131.888,127.931,125.294,118.699,125.294,118.699,125.294,4416450,67.268,50,,0.456,0.79,-3.86,2.6,6,18000000000,105000000000
1771425000,129.341,131.954,128.035,130.648,126.728,124.115,117.583,124.115,117.583,124.115,1614642,62.606,50,,-0.772,3.426,4.101,2.6,6,18000000000,105000000000
1771511400,132.051,134.719,130.717,133.385,129.383,126.716,120.047,126.716,120.047,126.716,3575908,54.965,50,,-0.553,0.363,-0.107,2.6,6,18000000000,105000000000
1771597800,134.868,137.593,133.506,136.23,132.143,129.419,122.607,129.419,122.607,129.419,4961986,36.864,50,,0.657,-1.019,0.125,2.6,6,18000000000,105000000000
1771857000,136.687,139.448,135.306,138.067,133.925,131.164,124.261,131.164,124.261,131.164,3802858,36.855,50,,0.06,-4.295,1.29,2.6,6,18000000000,105000000000
1771943400,138.267,141.061,136.871,139.664,135.474,132.681,125.698,132.681,125.698,132.681,1063644,62.327,50,,-0.404,-0.494,-4.993,2.6,6,18000000000,105000000000
1772029800,139.351,142.166,137.943,140.758,136.536,133.72,126.682,133.72,126.682,133.72,4112741,41.247,50,,-0.39,4.325,4.467,2.6,6,18000000000,105000000000
1772116200,141.156,144.007,139.73,142.581,138.304,135.452,128.323,135.452,128.323,135.452,2923650,45.329,50,,0.625,1.45,-1.938,2.6,6,18000000000,105000000000
1772202600,142.278,145.152,140.841,143.715,139.403,136.529,129.343,136.529,129.343,136.529,1526916,50.388,50,,0.771,4.389,-1.34,2.6,6,18000000000,105000000000
1772461800,143.671,146.574,142.22,145.123,140.769,137.866,130.61,137.866,130.61,137.866,1395956,69.73,50,,0.623,-3.447,-3.862,2.6,6,18000000000,105000000000
1772548200,142.321,145.196,140.883,143.758,139.446,136.57,129.383,136.57,129.383,136.57,4447594,38.441,50,,0.845,-3.591,-2.77,2.6,6,18000000000,105000000000
1772634600,143.147,146.039,141.701,144.593,140.255,137.363,130.134,137.363,130.134,137.363,1964988,58.32,50,,-0.035,1.411,-0.916,2.6,6,18000000000,105000000000
1772721000,142.346,145.222,140.908,143.784,139.47,136.595,129.406,136.595,129.406,136.595,4775038,54.956,50,,-0.776,-4.47,-2.047,2.6,6,18000000000,105000000000
1772807400,142.579,145.459,141.139,144.019,139.699,136.818,129.617,136.818,129.617,136.818,1834962,69.08,50,,-0.541,2.357,-1.239,2.8,6,19000000000,105000000000
1773066600,141.263,144.117,139.836,142.69,138.409,135.555,128.421,135.555,128.421,135.555,1006294,69.916,50,,0.544,-3.595,2.647,2.8,6,19000000000,105000000000
1773153000,138.974,141.782,137.57,140.378,136.167,133.359,126.34,133.359,126.34,133.359,4353422,63.3,50,,-0.8,-3.916,-0.949,2.8,6,19000000000,105000000000
1773239400,136.864,139.629,135.482,138.247,134.099,131.335,124.422,131.335,124.422,131.335,2843878,62.925,50,,0.333,2.974,-3.387,2.8,6,19000000000,105000000000
1773325800,135.694,138.435,134.323,137.064,132.952,130.211,123.358,130.211,123.358,130.211,4512301,58.133,50,,-0.305,-2.482,2.548,2.8,6,19000000000,105000000000
1773412200,133.157,135.847,131.812,134.502,130.467,127.777,121.052,127.777,121.052,127.777,2079023,66.931,50,,0.804,0.96,-4.841,2.8,6,19000000000,105000000000
1773671400,130.587,133.226,129.268,131.907,127.949,125.311,118.716,125.311,118.716,125.311,4933159,63.504,50,,-0.651,-2.991,1.428,2.8,6,19000000000,105000000000
1773757800,129.238,131.849,127.932,130.543,126.627,124.016,117.489,124.016,117.489,124.016,2787383,57.521,50,,0.376,-1.297,3.127,2.8,6,19000000000,105000000000
1773844200,127.682,130.261,126.392,128.972,125.102,122.523,116.074,122.523,116.074,122.523,1019116,67.316,50,,-0.322,-1.702,2.949,2.8,6,19000000000,105000000000
1773930600,126.968,129.533,125.685,128.25,124.403,121.838,115.425,121.838,115.425,121.838,3468494,61.572,50,,-0.485,-0.975,1.146,2.8,6,19000000000,105000000000
1774017000,128.552,131.149,127.253,129.85,125.955,123.358,116.865,123.358,116.865,123.358,3572342,33.001,50,,0.609,3.447,-2.77,2.8,6,19000000000,105000000000
1774276200,128.529,131.126,127.231,129.828,125.933,123.336,116.845,123.336,116.845,123.336,2451789,60.914,50,,0.434,-3.938,0.311,2.8,6,19000000000,105000000000
1774362600,126.249,128.799,124.974,127.524,123.698,121.148,114.772,121.148,114.772,121.148,3609783,60.168,50,,0.546,0.355,3.481,2.8,6,19000000000,105000000000
1774449000,125.969,128.513,124.696,127.241,123.424,120.879,114.517,120.879,114.517,120.879,3605431,30.183,50,,-0.206,2.31,-2.924,2.8,6,19000000000,105000000000
1774535400,128.278,130.869,126.982,129.573,125.686,123.095,116.616,123.095,116.616,123.095,3809865,67.344,50,,-0.012,-0.899,2.836,2.8,6,19000000000,105000000000
1774621800,130.672,133.312,129.352,131.992,128.032,125.393,118.793,125.393,118.793,125.393,4779022,58.562,50,,-0.014,1.561,4.685,2.8,6,19000000000,105000000000
1774881000,132.332,135.006,130.996,133.669,129.659,126.985,120.302,126.985,120.302,126.985,4609442,41.952,50,,0.576,-2.489,1.482,2.8,6,19000000000,105000000000
1774967400,131.374,134.029,130.047,132.702,128.72,126.066,119.431,126.066,119.431,126.066,1559385,47.456,50,,0.043,-2.891,-4.603,2.8,6,19000000000,105000000000
1775053800,131.519,134.176,130.191,132.848,128.862,126.205,119.563,126.205,119.563,126.205,4611896,52.99,50,,-0.006,-2.358,-2.102,2.8,6,19000000000,105000000000
1775140200,133.304,135.997,131.958,134.651,130.611,127.918,121.186,127.918,121.186,127.918,2400979,68.966,50,,-0.482,3.816,-0.581,2.8,6,19000000000,105000000000
1775226600,134.318,137.032,132.962,135.675,131.605,128.891,122.108,128.891,122.108,128.891,4726541,49.795,50,,-0.663,3.861,-4.604,2.8,6,19000000000,105000000000
1775485800,134.92,137.646,133.557,136.283,132.194,129.469,122.655,129.469,122.655,129.469,4903315,42.679,50,,0.046,-1.945,-0.845,2.8,6,19000000000,105000000000
1775572200,132.838,135.522,131.496,134.18,130.155,127.471,120.762,127.471,120.762,127.471,3590387,55.046,50,,-0.352,4.214,-1.556,2.8,6,19000000000,105000000000
1775658600,133.668,136.368,132.318,135.018,130.968,128.267,121.516,128.267,121.516,128.267,3177358,47.382,50,,0.425,0.203,-4.673,2.8,6,19000000000,105000000000
1775745000,131.101,133.75,129.777,132.426,128.453,125.804,119.183,125.804,119.183,125.804,2860492,31.043,50,,0.785,3.808,-2.19,2.8,6,19000000000,105000000000
1775831400,132.17,134.84,130.835,133.505,129.5,126.83,120.154,126.83,120.154,126.83,4480906,38.378,50,,0.584,-2.107,-3.35,2.8,6,19000000000,105000000000
1776090600,129.742,132.363,128.432,131.053,127.121,124.5,117.948,124.5,117.948,124.5,2637370,64.824,50,,0.083,4.074,-3.885,2.8,6,19000000000,105000000000
1776177000,128.716,131.316,127.416,130.016,126.116,123.515,117.015,123.515,117.015,123.515,4815202,31.995,50,,-0.542,-0.807,0.758,2.8,6,19000000000,105000000000
1776263400,129.385,131.999,128.078,130.692,126.771,124.157,117.623,124.157,117.623,124.157,3430584,50.454,50,,-0.822,2.962,-0.954,2.8,6,19000000000,105000000000
1776349800,130.353,132.986,129.036,131.67,127.72,125.086,118.503,125.086,118.503,125.086,4272727,67.765,50,,0.034,3.349,4.498,2.8,6,19000000000,105000000000
1776436200,132.492,135.169,131.154,133.831,129.816,127.139,120.448,127.139,120.448,127.139,4365719,55.58,50,,0.357,-2.818,2.78,2.8,6,19000000000,105000000000
1776695400,131.411,134.066,130.084,132.739,128.756,126.102,119.465,126.102,119.465,126.102,2090814,61.235,50,,-0.64,-2.474,-0.512,2.8,6,19000000000,105000000000
1776781800,131.182,133.832,129.857,132.507,128.532,125.882,119.257,125.882,119.257,125.882,1420881,41.892,50,,-0.892,-3.245,-2.456,2.8,6,19000000000,105000000000
1776868200,129.709,132.329,128.399,131.019,127.089,124.468,117.917,124.468,117.917,124.468,1176768,56.918,50,,0.102,0.672,-2.029,2.8,6,19000000000,105000000000
1776954600,131.074,133.722,129.75,132.398,128.426,125.778,119.158,125.778,119.158,125.778,2425577,33.872,50,,-0.676,1.968,-4.274,2.8,6,19000000000,105000000000
1777041000,132.748,135.43,131.408,134.089,130.067,127.385,120.68,127.385,120.68,127.385,3853924,53.1,50,,-0.246,0.668,-4.767,2.8,6,19000000000,105000000000
1777300200,135.232,137.964,133.866,136.598,132.5,129.768,122.938,129.768,122.938,129.768,3860856,30.715,50,,-0.992,-0.843,1.169,2.8,6,19000000000,105000000000
1777386600,138.011,140.799,136.617,139.405,135.223,132.435,125.465,132.435,125.465,132.435,4518626,37.031,50,,0.479,2.797,1.531,2.8,6,19000000000,105000000000
1777473000,136.358,139.112,134.98,137.735,133.603,130.848,123.961,130.848,123.961,130.848,1931468,33.663,50,,-0.096,0.444,3.522,2.8,6,19000000000,105000000000
1777559400,137.437,140.213,136.048,138.825,134.66,131.884,124.942,131.884,124.942,131.884,1804502,50.28,50,,-0.488,-1.114,1.711,2.8,6,19000000000,105000000000
1777645800,138.264,141.057,136.867,139.66,135.47,132.677,125.694,132.677,125.694,132.677,4746929,68.886,50,,-0.706,1.325,-1.383,2.8,6,19000000000,105000000000
1777905000,139.708,142.53,138.296,141.119,136.885,134.063,127.007,134.063,127.007,134.063,3098325,55.636,50,,0.546,-3.107,1.618,2.8,6,19000000000,105000000000
1777991400,137.532,140.31,136.143,138.921,134.753,131.975,125.029,131.975,125.029,131.975,2156248,36.749,50,,-0.356,-3.372,1.452,2.8,6,19000000000,105000000000
1778077800,138.296,141.09,136.899,139.693,135.502,132.708,125.724,132.708,125.724,132.708,2626902,40.47,50,,-0.575,-2.387,-4.582,2.8,6,19000000000,105000000000
1778164200,135.722,138.464,134.351,137.093,132.98,130.238,123.383,130.238,123.383,130.238,1645248,58.784,50,,0.878,-1.986,3.511,2.8,6,19000000000,105000000000
1778250600,135.32,138.054,133.953,136.687,132.586,129.853,123.018,129.853,123.018,129.853,4598381,44.241,50,,-0.604,4.148,3.001,2.8,6,19000000000,105000000000
1778509800,134.116,136.825,132.761,135.47,131.406,128.697,121.923,128.697,121.923,128.697,3591139,36.106,50,,0.16,-3.585,-4.388,2.8,6,19000000000,105000000000
1778596200,132.899,135.584,131.557,134.241,130.214,127.529,120.817,127.529,120.817,127.529,4250702,49.745,50,,-0.092,-1.925,-2.311,2.8,6,19000000000,105000000000
1778682600,134.95,137.676,133.586,136.313,132.223,129.497,122.681,129.497,122.681,129.497,4479795,57.519,50,,0.23,2.844,3.156,2.8,6,19000000000,105000000000
1778769000,137.396,140.171,136.008,138.784,134.62,131.844,124.905,131.844,124.905,131.844,2776868,60.169,50,,0.866,2.202,2.602,2.8,6,19000000000,105000000000
1778855400,138.929,141.735,137.525,140.332,136.122,133.315,126.299,133.315,126.299,133.315,4615383,45.663,50,,0.778,-4.191,2.268,2.8,6,19000000000,105000000000
1779114600,140.27,143.103,138.853,141.686,137.436,134.602,127.518,134.602,127.518,134.602,4833455,44.614,50,,-0.141,-1.18,3.397,2.8,6,19000000000,105000000000
1779201000,139.682,142.504,138.271,141.093,136.86,134.038,126.983,134.038,126.983,134.038,2819238,54.321,50,,-0.775,-2.708,1.876,2.8,6,19000000000,105000000000
1779287400,139.139,141.95,137.734,140.544,136.328,133.517,126.49,133.517,126.49,133.517,3877845,35.323,50,,0.239,1.926,-1.769,2.8,6,19000000000,105000000000
1779373800,138.924,141.731,137.521,140.328,136.118,133.311,126.295,133.311,126.295,133.311,4228881,64.655,50,,-0.243,4.427,0.632,2.8,6,19000000000,105000000000
1779460200,137.221,139.993,135.835,138.607,134.449,131.677,124.746,131.677,124.746,131.677,3112439,37.937,50,,-0.5,-3.687,-2.263,2.8,6,19000000000,105000000000
1779719400,139.918,142.745,138.505,141.331,137.092,134.265,127.198,134.265,127.198,134.265,1054822,30.196,50,,-0.429,3.322,-4.456,2.8,6,19000000000,105000000000
1779805800,138.952,141.759,137.549,140.356,136.145,133.338,126.32,133.338,126.32,133.338,3845523,35.922,50,,-0.865,-3.436,-0.82,2.8,6,19000000000,105000000000
1779892200,140.639,143.481,139.219,142.06,137.798,134.957,127.854,134.957,127.854,134.957,1548351,32.918,50,,-0.613,2.644,1.02,2.8,6,19000000000,105000000000
1779978600,139.106,141.916,137.701,140.511,136.296,133.485,126.46,133.485,126.46,133.485,2646598,51.643,50,,-0.02,1.032,3.034,2.8,6,19000000000,105000000000
1780065000,137.742,140.525,136.351,139.134,134.96,132.177,125.22,132.177,125.22,132.177,1305170,57.302,50,,-0.511,-3.107,1.138,3.0,6,20000000000,105000000000
1780324200,140.539,143.378,139.119,141.958,137.7,134.861,127.763,134.861,127.763,134.861,3299828,40.381,50,,-0.869,2.697,3.545,3.0,6,20000000000,105000000000
1780410600,143.142,146.033,141.696,144.588,140.25,137.358,130.129,137.358,130.129,137.358,1330797,44.219,50,,-0.442,1.566,-0.303,3.0,6,20000000000,105000000000
1780497000,144.989,147.918,143.524,146.454,142.06,139.131,131.808,139.131,131.808,139.131,4847376,53.028,50,,0.12,4.275,0.539,3.0,6,20000000000,105000000000
1780583400,142.805,145.69,141.362,144.247,139.92,137.035,129.823,137.035,129.823,137.035,4709454,47.419,50,,-0.143,-2.761,1.753,3.0,6,20000000000,105000000000
1780669800,145.65,148.592,144.178,147.121,142.707,139.765,132.409,139.765,132.409,139.765,2394868,56.786,50,,0.996,-4.477,4.175,3.0,6,20000000000,105000000000
1780929000,148.793,151.799,147.29,150.296,145.787,142.781,135.266,142.781,135.266,142.781,4619601,54.762,50,,-0.677,2.199,0.729,3.0,6,20000000000,105000000000
1781015400,148.017,151.007,146.522,149.512,145.027,142.037,134.561,142.037,134.561,142.037,2918321,38.039,50,,-0.046,-2.178,-2.919,3.0,6,20000000000,105000000000
1781101800,148.843,151.85,147.34,150.347,145.836,142.829,135.312,142.829,135.312,142.829,2185611,34.232,50,,0.329,1.562,3.464,3.0,6,20000000000,105000000000
1781188200,149.067,152.079,147.562,150.573,146.056,143.044,135.516,143.044,135.516,143.044,3814189,63.48,50,,-0.016,-4.383,-2.96,3.0,6,20000000000,105000000000
1781274600,150.46,153.5,148.94,151.98,147.42,144.381,136.782,144.381,136.782,144.381,2295973,59.878,50,,0.243,-0.713,4.991,3.0,6,20000000000,105000000000
1781533800,150.337,153.374,148.818,151.855,147.3,144.262,136.67,144.262,136.67,144.262,2760467,39.76,50,,-0.789,0.054,2.388,3.0,6,20000000000,105000000000
1781620200,153.31,156.407,151.761,154.859,150.213,147.116,139.373,147.116,139.373,147.116,4911788,63.371,50,,0.029,4.273,-1.312,3.0,6,20000000000,105000000000
1781706600,155.769,158.916,154.195,157.342,152.622,149.475,141.608,149.475,141.608,149.475,1120668,67.103,50,,0.188,-0.641,4.628,3.0,6,20000000000,105000000000
1781793000,156.042,159.194,154.466,157.618,152.889,149.737,141.856,149.737,141.856,149.737,1034058,52.391,50,,-0.914,3.43,3.837,3.0,6,20000000000,105000000000
1781879400,157.162,160.337,155.574,158.749,153.987,150.812,142.874,150.812,142.874,150.812,2323567,31.43,50,,0.694,-3.651,3.412,3.0,6,20000000000,105000000000
1782138600,155.197,158.332,153.629,156.764,152.061,148.926,141.088,148.926,141.088,148.926,1613889,35.743,50,,0.987,-1.18,-4.071,3.0,6,20000000000,105000000000
1782225000,152.897,155.986,151.353,154.442,149.808,146.72,138.998,146.72,138.998,146.72,3920984,67.884,50,,0.677,-1.334,-4.624,3.0,6,20000000000,105000000000
1782311400,152.468,155.548,150.928,154.008,149.388,146.308,138.607,146.308,138.607,146.308,3017622,68.156,50,,-0.662,-3.029,4.768,3.0,6,20000000000,105000000000
1782397800,151.587,154.649,150.056,153.118,148.524,145.462,137.806,145.462,137.806,145.462,3919415,41.948,50,,-0.045,3.392,2.722,3.0,6,20000000000,105000000000
1782484200,152.212,155.287,150.675,153.75,149.137,146.062,138.375,146.062,138.375,146.062,3121817,39.409,50,,0.808,-2.87,-3.767,3.0,6,20000000000,105000000000
1782743400,154.088,157.201,152.532,155.645,150.976,147.863,140.08,147.863,140.08,147.863,1042912,60.36,50,,0.246,-4.11,0.283,3.0,6,20000000000,105000000000
1782829800,152.162,155.236,150.625,153.699,149.088,146.014,138.329,146.014,138.329,146.014,3268075,33.218,50,,0.442,3.186,-4.566,3.0,6,20000000000,105000000000
1782916200,155.113,158.247,153.546,156.68,151.979,148.846,141.012,148.846,141.012,148.846,4816204,35.607,50,,0.873,4.32,-1.413,3.0,6,20000000000,105000000000
1783002600,158.381,161.58,156.781,159.981,155.181,151.982,143.983,151.982,143.983,151.982,1799017,65.716,50,,-0.073,3.036,3.585,3.0,6,20000000000,105000000000
1783089000,157.647,160.832,156.055,159.239,154.462,151.277,143.315,151.277,143.315,151.277,2195859,38.463,50,,-0.288,3.34,1.253,3.0,6,20000000000,105000000000
1783348200,155.122,158.256,153.555,156.689,151.988,148.855,141.02,148.855,141.02,148.855,4340861,63.677,50,,-0.189,2.002,-2.008,3.0,6,20000000000,105000000000
1783434600,158.312,161.511,156.713,159.912,155.114,151.916,143.92,151.916,143.92,151.916,3733590,38.77,50,,-0.34,-1.676,4.67,3.0,6,20000000000,105000000000
1783521000,155.485,158.626,153.915,157.056,152.344,149.203,141.35,149.203,141.35,149.203,1077980,58.29,50,,0.202,-1.757,2.135,3.0,6,20000000000,105000000000
1783607400,154.112,157.225,152.555,155.669,150.999,147.885,140.102,147.885,140.102,147.885,3489928,51.017,50,,0.78,4.639,2.179,3.0,6,20000000000,105000000000
1783693800,152.647,155.731,151.105,154.189,149.564,146.48,138.77,146.48,138.77,146.48,4818498,64.579,50,,-0.74,2.517,-1.526,3.0,6,20000000000,105000000000
1783953000,154.777,157.904,153.214,156.341,151.65,148.524,140.707,148.524,140.707,148.524,4571448,49.939,50,,-0.229,-1.948,-0.808,3.0,6,20000000000,105000000000
1784039400,153.295,156.392,151.747,154.844,150.198,147.101,139.359,147.101,139.359,147.101,3172412,53.338,50,,0.134,-4.896,3.058,3.0,6,20000000000,105000000000
1784125800,156.524,159.686,154.943,158.105,153.362,150.2,142.294,150.2,142.294,150.2,2992105,58.344,50,,0.847,-3.509,4.265,3.0,6,20000000000,105000000000
1784212200,159.226,162.443,157.618,160.835,156.01,152.793,144.751,152.793,144.751,152.793,2468349,33.103,50,,0.196,4.286,-2.525,3.0,6,20000000000,105000000000
1784298600,160.349,163.589,158.73,161.969,157.11,153.87,145.772,153.87,145.772,153.87,3307846,36.174,50,,-0.735,-3.612,1.948,3.0,6,20000000000,105000000000
1784557800,163.608,166.914,161.956,165.261,160.303,156.998,148.735,156.998,148.735,156.998,1815014,35.179,50,,0.216,1.884,-3.835,3.0,6,20000000000,105000000000
1784644200,165.664,169.011,163.991,167.337,162.317,158.97,150.604,158.97,150.604,158.97,3499553,41.13,50,,-0.454,-4.926,-3.546,3.0,6,20000000000,105000000000
1784730600,168.161,171.559,166.463,169.86,164.764,161.367,152.874,161.367,152.874,161.367,1267426,61.932,50,,0.884,-0.672,-1.024,3.0,6,20000000000,105000000000
1784817000,169.634,173.06,167.92,171.347,166.207,162.78,154.212,162.78,154.212,162.78,2642913,47.043,50,,-0.28,-0.521,-2.076,3.0,6,20000000000,105000000000
1784903400,169.626,173.053,167.913,171.34,166.2,162.773,154.206,162.773,154.206,162.773,2128018,30.319,50,,-0.54,3.491,-0.005,3.0,6,20000000000,105000000000
1785162600,171.819,175.29,170.083,173.554,168.348,164.877,156.199,164.877,156.199,164.877,1331985,53.756,50,,-0.074,4.764,1.375,3.0,6,20000000000,105000000000
1785249000,169.338,172.759,167.628,171.049,165.917,162.496,153.944,162.496,153.944,162.496,2644415,62.189,50,,0.469,4.548,-2.775,3.0,6,20000000000,105000000000
1785335400,172.012,175.487,170.275,173.75,168.537,165.062,156.375,165.062,156.375,165.062,3590715,41.072,50,,0.445,-3.385,3.857,3.0,6,20000000000,105000000000
1785421800,175.203,178.742,173.433,176.973,171.663,168.124,159.275,168.124,159.275,168.124,2455068,33.446,50,,0.865,3.955,-2.692,3.0,6,20000000000,105000000000
1785508200,174.117,177.634,172.358,175.875,170.599,167.082,158.288,167.082,158.288,167.082,3349458,51.456,50,,0.585,2.059,-0.686,3.0,6,20000000000,105000000000
1785767400,173.24,176.74,171.49,174.99,169.741,166.241,157.491,166.241,157.491,166.241,4744755,36.602,50,,0.236,-1.457,-3.153,3.0,6,20000000000,105000000000
